email,homework,time_homework,time_lectures
278502d98994eb488272c9043fdcdaf9354794e9,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,1.0
a9f9effea0fba5eabac3654b2956b97b0259d89f,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",30.0,6.0
baad3b356f29e6cb525ee9d7cbb3a538ccd59192,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,1.0
a486c7c495db17e4a2a22cb6732494c18400dd41,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",40.0,10.0
f4bd111e20e30c83a6bbbe819c92eea89d878be0,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,1.0
50d24d23223d4aeaa51b1a8004db9a9123fbb4f8,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",12.0,0.0
4ae44a8fd5e022f57fe06aa375d3050545c3368e,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,0.3
00977e24db381130c42b095059201a9ebd9b419d,Homework 6: Streaming,4.0,1.0
6cf39cf0857a25e3a9767c298a76320e272a38f1,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,8.0
a9f9effea0fba5eabac3654b2956b97b0259d89f,Homework 5: Batch processing,12.0,4.0
73031c84e9a32a03e708235801af2aa88f306a10,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",15.0,3.0
449fb76566ac5191752c21b53efde0716f9fe59d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,10.0
87f29998a4e044decfb99a89ceb61eb375baba99,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,48.0
01b780a89fd1ec4ad9fcb9467cad9c0023eac759,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,3.0
7bd477ab0c1138f8ed45eb5eb271de3d5bd31bf1,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,2.0
a507fd83182a2c307c2e506e64fb6b8ce2595b5d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",30.0,8.0
fe98c9f7222a3e6db4e9ab4835f74ed001ccdebd,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,1.0
6ddd9122847c6322ba6186dd0b497b394ecdaeae,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",2.0,4.0
219e551d532d6354113f190c2e30f3a85170ad70,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",30.0,8.0
7c1b61a2ef2d6608878d9034702c3c97da01ab85,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,5.0
2fdb6328c8861435df232fc1a1e1b8013c1635f7,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,2.0
400d605d5961a90052f6236fa9d503e7bff772a1,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,5.0
c2db6f3569cfaeb8bc5b9fe3c10b11d542d0d203,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",9.0,9.0
5316ebccde3c80a7abe58e2ec99187b995ffcc49,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,11.0
127d7d66c8ecd43b51791734bf419b12f3267738,Homework 2: Mage,2.0,3.0
682041d849c575b4de167b652d926a34b522e065,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",15.0,2.0
069cd86f680b2cddda10b7fd69b7714b8e0363cb,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,2.0
75c743e7265cff4bcb56e87aa88603c07245db5b,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",25.0,16.0
b320929688b4c39fd128bc724638a453e2e8f25f,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,10.0
9b66dce3dcc375fae8606db83f60cba48e26b691,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",25.0,3.0
94fbbf2d692255087f1f0dfa663b4e22f517f28b,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,4.0
eedde621f0499a2f70f159a394de64751842e7ec,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",52.0,10.0
eb474ed796652bf4df6e694eb1ee151814b38b1b,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,8.0
3f641bf043518d4ad951ac3da05f1e9ddb63d26f,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,20.0
2de3de72509444579fa17b71c6288cf35180bac6,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,4.0
8b5091da11ad4457f81db5134d0a08b4a420dbb9,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",1.0,2.0
49ba7167e59f4e20218f35bd65935a0325351e62,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",35.0,35.0
9e3e4fcabe555f46366a9dce43c4c76c471ee992,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",24.0,12.0
14370a9198ac23fe0187dbd530b179b66051b776,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,2.0
e52971b1daac5cc24e5a84121ddcf8f6fb0ba054,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,2.0
08273d8b55d1c196d77274bb00f36088004c92c4,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,5.0
a91027cc15eab18b265c9ca36642f5992c0d358d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",15.0,1.0
7697e6b877552384b4d3951670e79c59374564ad,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",7.0,2.0
82168750dfd4771086b86613ec087afbbd8127d9,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",12.0,1.5
e02c08ae2b4852525752a70ff714e8121e868a02,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",15.0,2.0
664e59fefe64b072864c406da957cc7ff1f0e155,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",2.0,2.0
923da55d66113cdf84667075ff40678957cb69be,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",18.0,3.0
eb25f49d16059a96ebe5b34eb150b963744bfcc5,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,8.0
a0ca3e967d3f474baffc196c0cf36e207fe6a1db,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,6.0
4f15d854091ffaf1c6876f1fbd8244e453f12a9d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,4.0
fa2e1f0e79c68e748676ae78403a246e6c8f4c69,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,10.0
cb2680f69b40ed5d7ccf80e3384b5c7525dd01c6,Workshop 2: Streaming with SQL,4.0,6.0
051dc228cff12046a77288512fdb6a12e581220b,Workshop 1: Data Ingestion,1.0,1.0
68bb7e8e7ac10d9c8b21ed9a95e34301ab20aca2,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,8.0
288a32824218c4b90a7915ac5f8a377b097c27fb,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,2.0
5bf1399fe5f40c197231f099a576c8f31cb95caa,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,8.0
3d89d8eab94a9d32871bd790dea2d8cb5f689009,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,2.0
a68c752f0ae3a78efda28e2d839b422bca32982e,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",16.0,1.0
c483778a5fe3928a4640411728cf52955cae4b87,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,2.0
266553b342f33ed29dfc4cada7d2b81237ea99db,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,5.0
e5788b6fdefb9fefe5152a694abcf3170fb57236,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,1.0
62a287b6c82b85a18ec208757c652aef8e09a105,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,8.0
5ac0936a0d9187695eb13a5b20fda8a94f1d073b,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,4.0
8c53d1fe21c63f8f4f89cb73d9fe6115160c9cdb,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,4.0
e3a1ef16a661b1f86de881045c0d38d0638c4447,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,1.0
909032d83ede6797763b1f46dc52c868f7471768,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",12.0,2.0
223889dd69ae84868e3dc55dfd52cdc36c29753e,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",36.0,5.0
68100218a4079a11ab8c062cfaab878fbb0c98f0,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",,1.0
daa3121015bab0b6f67be31f1c241ca35aca9f34,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,2.0
8cbdff849bea90937def23fa8806752c6e19d76e,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,20.0
913748e67fb8e3f64ea77224a3173317c4fddb1d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",48.0,8.0
46de2e9da48b128c8707471ce53867220e13f74e,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,1.0
94ab414f76557836cce2034e296c1ada5876f91f,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,1.0
3c4054685856a7564e12ec006c8d2f3dc8293524,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",16.0,4.0
924a4c537be5599eb68f4649867c426c0f3f3d12,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,8.0
2cf59160b9f70126f55aff8852f0c33772e33d11,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,1.5
3c2afac271e9cefa4afd84f3a8f93d01dec0e46a,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,3.0
5c9d85877632fa5c323af2511836c47e259996f9,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,1.0
19c0098fee79c89aa75e15aab11e189610eede0b,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",2.0,2.0
d3ccb98c9c4f2390a64235a3d6fe7a634d4b04a5,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,10.0
7c924d02b9cc25654c9edbdd042e8058e7c915f4,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,1.0
f3e4e06ba64a639726194ee38b7325ff3d949c72,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,2.0
8c53d1fe21c63f8f4f89cb73d9fe6115160c9cdb,Homework 2: Mage,4.0,4.0
411ae9636e8562488034e5f3da38275540df59bb,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,4.0
31dab5b1295a1e2931395e5d31b0358b1ba3feeb,Homework 5: Batch processing,2.0,1.0
1092a4dd528b727f1c2e7f98e181751b4cafc1af,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,7.0
e1a0a4f394c427ed5351b12845d1e2d5cef95fb1,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",7.0,3.0
2ab08ee4f87a1ce7892d875d6ef2f4e7c14103d4,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,2.0
025d1112f1ded7196637a431120eae8d642df414,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",7.0,0.5
37978012e77fe7d185de5162ab1369b0d78ce464,Homework 2: Mage,0.0,2.0
0c7cfcfd4c7a1b125dc31b7d3bd30d351d5e265f,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",48.0,5.0
a0be13f2e84089432431c55f8b0d2594e2f5d2f1,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,3.0
38f0727e23edb1f1a1c53fbc4cf884af12e3e2d5,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",9.0,2.0
7850e688c08f98de8b0032eae6ea78514552154b,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,3.0
7089589507f581128477866ea61c44e6740eea3d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",58.0,4.0
e8100a5654069bd09945a0e2723d09443fce0f31,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",12.0,3.0
3dd1639cb9739b7905a8b30bda707388bbc7ab89,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",,3.0
2bd55108ffd519aab21acde6f3427c1c3ff5f0e5,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,12.0
449a1b3caab015e40fef235824d2dbfeae64e35c,Homework 2: Mage,6.0,
788cdce5c9f2af3bb08124eb9cf034b221c9efa9,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,4.0
15b31d3dda4a2664b5c3a5eda3dce18529bb268c,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,1.0
d095063034b78738093b0ca054ae20c5da352e78,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,3.0
708ab8e6b5e20db5895daf7558466799304c5ab5,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,2.0
1ddbc9d8aa68945f4d7cb9d54cea80eaea81335d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,6.0
d121691994a888d4f93384d794ffa2aeb567a60d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,2.0
758fa78897859d058ff4b0a94e63a0afbe38670d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,8.0
af885b46099806928a3cad4068563aa4dcf7f1a0,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",,3.0
515db155a3b6222a66d52b4051b4c2e25db43767,Homework 2: Mage,5.0,2.0
88d4f83a8f6f7973e88231318215de7f8da470c5,Homework 2: Mage,5.0,2.0
9f725940003b11c3f483c9e0ce5ccee18111cd39,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,2.0
ce3712943c4f212946c9f298d329ad559d5d4a03,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,4.0
4b4d3158a0340ef59c79dbc3cc8fa57ad52b5a67,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",43.0,4.0
cf6cc8e370f90273b75d253d4b91368536195d70,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,6.0
3f9479bc9c6ec4c09ad1aab90f1cc8fa4796034f,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,2.0
2a122b09806eb6ad40b1a612b5e4c1dcacd8600c,Workshop 2: Streaming with SQL,2.0,2.0
39ef74e2468a7f14153d90944552261c58a5bd76,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",15.0,3.0
c351740e8c31238943ea324241316c82f286f29f,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",24.0,3.0
5c34536d74bb8c058368b23df0c1e7ca069b22b7,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",30.0,10.0
6cf75201f9d9ea6221964b987cd30457a02a707d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,2.0
61ae2ef34a14f0f84a5325b1018467fe3d80bd1f,Workshop 1: Data Ingestion,2.0,3.0
d68a97344e068facc55044a8442be5da0e612dd3,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,1.0
2f488c6b5e28722bb4833d790fdce22d8b61ef43,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",40.0,10.0
34959849c973d07c79ad2155e40468dcd25aa350,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,10.0
c696d3f2e1759242751eeb038619d1ded0461c8d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,4.0
210ce55b1ff3f637244a17688be26744b0898e64,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",7.0,3.0
f38d684f303e4971ea402a6f18cbcaab41e8a00a,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",12.0,12.0
4c79e89d131699990e8fd139c613e85d80eea4a4,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",15.0,3.0
73031c84e9a32a03e708235801af2aa88f306a10,Homework 2: Mage,10.0,10.0
1af9da06c12cef42d442fa6f8bcb7a78122610a6,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,6.0
609ac958e92846cb316a0fc647d72ca3cc2cbf40,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",1.0,3.0
e10ccce03cc0bd0c38ed52a4ac50aaa4eea20459,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,1.5
55eefd740a4927e12288a55516863d29799a8892,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",18.0,4.0
19c7b5855f929d59c8b65d4e5c86d9582e4eea50,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,5.0
0032427b1562d3a34c5b7aa6be5b6c5eb3808b8f,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,4.0
8678f6b95096de8eadba1287390f7db58c920566,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,2.0
051dc228cff12046a77288512fdb6a12e581220b,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,1.0
e2c5763d32fc3458bc309504383554c4ce05e16d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,6.0
2ba69312b90dae6060f7c0c23a7756d7fd434c14,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,10.0
935fcf5055356ca0f1a5f80b3eb471b3e46d6a2d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",15.0,5.0
a010cb720c5ece1d53157b6dc2736e27cb93807a,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",12.0,3.0
306c1cb28811cafe0f7ac59e805845925ba2a46c,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,4.0
fc85cbe7b0ae86f26b98f7d43ed97b046cf8498e,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,10.0
77dbcffd298f726eb565573f4b663ff8e5496120,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,8.0
5fe0d53d1d1f6ae99a929e0119a3df335d58962c,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",35.0,8.0
f5f408aca507c452b70df8787949a77bfbf40fd0,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,5.0
be05634cf9b8a666bbf4d85b342be827ae83ca03,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,10.0
4c6b903144a8654b4a95c4ab06c57357c1944c2e,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,2.0
3f173769b3c030d03672ab992b90d58e4071b0fd,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,1.0
76f2229667b4f5a9e80591c68e30266cd7a5887e,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,7.0
2ab08ee4f87a1ce7892d875d6ef2f4e7c14103d4,Homework 2: Mage,8.0,1.0
d021d96b41a67230389d3d2f1301576f4f7351c7,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,1.0
515db155a3b6222a66d52b4051b4c2e25db43767,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,1.0
a44112209e45fec09d54896624a6c23c77a43539,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,6.0
6edf5b464a1164dc3a993b78422680805102c3c7,Workshop 2: Streaming with SQL,2.0,4.0
d735acad22ff734b8d4156202919de2a40432a81,Homework 2: Mage,6.0,4.0
1e05450bef7b7a87bde854aacdae76f9b21e13f8,Homework 3: Data Warehouse,10.0,0.0
ae7b66748bb3247844d923c3b3d95fdf1bc1e626,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,3.0
022f90716f041b3ac60a4a2bc715b4456a79966d,Homework 2: Mage,4.0,2.0
b805c055ddbdd65e05768c52e7c950084299a87f,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,3.0
b5d42293a09b1ba40ebc16982ee8636849214d7b,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,7.0
756885c7ed96eb612caf26fb420da6d7d23b2981,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",12.0,2.0
daf43abf5aea4fe8db55437efd18d917b52c3ec6,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,4.0
5d9677905514546541b248a3a3099bf49612764f,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,2.0
93f65e9c2165ba956f5a65a694f334e3cb3c164f,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",100.0,50.0
8bd1f33320d163ae25563d43029ea303c30b5def,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,4.0
939fb0668a159d2138e435f48d4257162019fa9b,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,1.0
910907ea8e68f0c7e347b5a12f470de0f57587d3,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,1.0
6945a9353dd0e378a1703e09bc46a3cb050adb57,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",15.0,5.0
31dab5b1295a1e2931395e5d31b0358b1ba3feeb,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,2.0
040239dd165bb9481688b2043cf0fedfb651b63d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.5,3.0
bd3c6323da12d3fc71aa0765ceaf1ecde3ade167,Workshop 1: Data Ingestion,3.0,2.0
8ba35ae0b7040dbaafacbb34c71fd93d7510ea10,Homework 4: Analytics Engineering,6.0,2.0
edfc8c8b40b7e8183b2ab42d98ef532dd9770979,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",40.0,10.0
ee0c2cadc2d9e2518f1f875599e4e6651a8766c9,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,24.0
30f28b8c7656c6d26b408fcb0378fef172290cb3,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,6.0
af4d2e6b54a21baf3ddc75184be435825b83fa25,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,2.0
3cbc103942a96e08476f79dce96b1e65d723b34e,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",2.0,6.0
379cdd9133ab2cf73258d9ffda6be3996149acc0,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,2.0
449a1b3caab015e40fef235824d2dbfeae64e35c,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,
1b9549d3bc69bf75c7319c11a310e80797c1b0d1,Workshop 2: Streaming with SQL,5.0,1.0
f49f13a7bc91384559fc7d495bcc4d846ae3f37e,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,5.0
03cfe78fe79bd567468db5ffc321710f441c3e0e,Homework 2: Mage,13.0,4.0
9856fd4fb016f089739eaa5907939a831f289c80,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",20.0,
fccba0c89bf3632990ea8a062769578e045d44a0,Workshop 1: Data Ingestion,,4.0
d18e861cbc5a47b28de31f9d21e4491a7f3fea13,Workshop 1: Data Ingestion,2.0,2.0
6aadad32f613e5cab173999d040f34d357f96463,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",12.0,3.0
ae592a2a21869ced68c00eb3d1a2fe8c96c33e89,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,6.0
9a6be46b8f7f50cca4181b4735e8dba14ab76149,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,3.0
1fda6e5c33d36ff5cb2d6ed7fa856d21fe79b472,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",2.5,1.0
da6037ef83a5ceac3b0a4d10fbc0196af7979224,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,6.0
b9013c2c5ef38ebba2f197666a9e0283dbb33451,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,2.0
47fd407c11f233be69296f0a025ee9c3060bae03,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",,10.0
52a927e9cbc82a49cccd7788fa0c907641fc82fd,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,3.0
17587c8f35db8a4feaf77c01f2083c0556b5a547,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,2.0
8e23c11fb021459ea202fae35a65ac7f4ffc17fb,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",,4.0
22d22593cb92293a094655122c254d8218bf7c1b,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,4.0
77e387ebac23a09409f89579026705db04035c74,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",6.0,4.0
f5954c65bf7ea1a9a3abd3af5640bb046b7eae5f,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",7.0,12.0
d6ddb67d7043f2e7153dd166922ebec0945d53d5,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",,2.0
814628949960abdd414dc17c93e54171029727cd,Homework 3: Data Warehouse,2.0,2.0
fd08e567814792076b7daad00946fe5c1000f363,Homework 2: Mage,3.0,2.0
512cedef2864d4897882d1e6f3bcad6f4ff40f42,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,1.0
41bb36a854bf8819a3a43f95d7d929574c50fd27,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,4.0
f5cf7506858dfa47216b64ab7755c09617aa47b3,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,1.5
cfe174860ea15e87db5acc5a1537a050a0cbda01,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",10.0,2.0
fe09cf542d34d559a3cf16fbade3e39d209e11fa,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",12.0,4.0
19d2d83a822314362b468173d6928a2aef8534a0,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,4.0
35f90a2f20b0c6b2988323f51f8c26dabc70a1de,Homework 2: Mage,3.0,2.0
5f4ed8c659c432b094448bf0d91f8fa04496b198,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",3.0,2.0
f82825ad2d70331521e95d68826dec124c4c7bce,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",15.0,8.0
5c7ab74c0b56014b78f0087dbdb976810cac3e4d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",8.0,4.0
6cf75201f9d9ea6221964b987cd30457a02a707d,Workshop 2: Streaming with SQL,10.0,3.0
379cdd9133ab2cf73258d9ffda6be3996149acc0,Homework 2: Mage,48.0,1.0
2f05356b23453e1c5eeec66147e66570b0050b01,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",,4.0
6fb4b94108934710d5a2289541c2adf2c9b7d3e3,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",2.0,8.0
65280bedb391a5b2446ab3665f199852c9812846,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",5.0,3.0
814628949960abdd414dc17c93e54171029727cd,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",16.0,0.5
ad090cd3b3eca2fe6cc6ce48fa6b75f977785a86,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",1.0,2.0
7c924d02b9cc25654c9edbdd042e8058e7c915f4,Homework 5: Batch processing,4.0,2.0
231b0093aad5f7767d4c907612f8df540970b8a9,Workshop 1: Data Ingestion,5.0,1.0
eb22b0cdeaf25e52bc8bae047ed3a660d62d316f,Workshop 1: Data Ingestion,2.0,0.5
41b5c5e98de1a506c88bd18a36155302cd59802d,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,2.0
2ef3a1334b3e563db0d6f30c19c4f793cff75329,"Homework 1: Pre-Requisites (Docker, Terraform, SQL)",4.0,2.0
